row_fingerprint,master_line,source,brand_raw,model_raw,trim_raw,model_year_raw,brand_id,model_id,method,trim_key,is_summary_row
50ae25392a47,845,ContactCars,Porsche,718,4.0 M/T Cayman GT4,2023,porsche,porsche/718,exact_normalized,40mtcaymangt4,no
bca66a47fd97,846,ContactCars,Porsche,911 Carrera,3.0 A/T,2023,porsche,porsche/911-carrera,exact_normalized,30at,no
b14df8535317,847,ContactCars,Porsche,Cayenne Coupe,4.0 A/T Turbo GT,2023,porsche,porsche/cayenne-coupe,exact_normalized,40atturbogt,no
8b8a233ab6d1,848,ContactCars,Porsche,Panamera,2.9 A/T Panamera,2023,porsche,porsche/panamera,exact_normalized,29atpanamera,no
67d6ef94f14f,849,ContactCars,Porsche,Taycan,Taycan GTS,2023,porsche,porsche/taycan,exact_normalized,taycangts,no
63bb5d9575b4,850,ContactCars,Porsche,Panamera,2.9 A/T Panamera 4,2023,porsche,porsche/panamera,exact_normalized,29atpanamera4,no
225301154102,851,ContactCars,Porsche,Cayenne,4.0 A/T GTS,2023,porsche,porsche/cayenne,exact_normalized,40atgts,no
85a176956968,852,ContactCars,Porsche,911 Carrera,3.0 A/T 911 Carrera 4,2023,porsche,porsche/911-carrera,exact_normalized,30at911carrera4,no
1a225c65550f,853,ContactCars,Porsche,Cayenne Coupe,4.0 A/T GTS Coupe,2023,porsche,porsche/cayenne-coupe,exact_normalized,40atgtscoupe,no
43dc200813b8,854,ContactCars,Porsche,911 Carrera,3.0 A/T 911 Cabriolet,2023,porsche,porsche/911-carrera,exact_normalized,30at911cabriolet,no
5ac0357bad01,855,ContactCars,Porsche,911 Carrera,3.0 A/T 911 S,2023,porsche,porsche/911-carrera,exact_normalized,30at911s,no
557c93cb9f87,856,ContactCars,Porsche,Panamera,2.9 A/T Panamera 4 Executive,2023,porsche,porsche/panamera,exact_normalized,29atpanamera4executive,no
7897a2d86cef,857,ContactCars,Porsche,911 Carrera,3.0 A/T 911 Carrera 4 Cabriolet,2023,porsche,porsche/911-carrera,exact_normalized,30at911carrera4cabriolet,no
e2f21541455a,858,ContactCars,Porsche,Targa,3.0 A/T Targa 4,2023,porsche,porsche/targa,exact_normalized,30attarga4,no
fec80bab5b09,859,ContactCars,Porsche,911 Carrera,3.0 A/T 911 Carrera 4S,2023,porsche,porsche/911-carrera,exact_normalized,30at911carrera4s,no
b614c444ddb0,860,ContactCars,Porsche,Taycan,Taycan Turbo,2023,porsche,porsche/taycan,exact_normalized,taycanturbo,no
7cd541ebadfc,861,ContactCars,Porsche,Taycan,Taycan Turbo Cross Turismo,2023,porsche,porsche/taycan,exact_normalized,taycanturbocrossturismo,no
083f5bff8322,862,ContactCars,Porsche,911 Carrera,3.0 A/T 911 S Cabriolet,2023,porsche,porsche/911-carrera,exact_normalized,30at911scabriolet,no
4577fcac0bbf,863,ContactCars,Porsche,Panamera,2.9 A/T Panamera 4 S E-Hybrid,2023,porsche,porsche/panamera,exact_normalized,29atpanamera4sehybrid,no
ec31d43e45fc,864,ContactCars,Porsche,911 Carrera,3.0 A/T 911 Carrera 4S Cabriolet,2023,porsche,porsche/911-carrera,exact_normalized,30at911carrera4scabriolet,no
3d8ddb0d5437,865,ContactCars,Porsche,Targa,3.0 A/T 911 Targa 4S,2023,porsche,porsche/targa,exact_normalized,30at911targa4s,no
ed9ac5562f31,866,ContactCars,Porsche,911 GT3,RS,2023,porsche,porsche/911-gt3,exact_normalized,rs,no
3647694686af,867,ContactCars,Porsche,Panamera,4.0 A/T Panamera GTS,2023,porsche,porsche/panamera,exact_normalized,40atpanameragts,no
6379d0f0bd67,868,ContactCars,Porsche,Cayenne,4.0 A/T Turbo,2023,porsche,porsche/cayenne,exact_normalized,40atturbo,no
245f48cc26f7,869,ContactCars,Porsche,Cayenne Coupe,4.0 A/T Turbo Coupe,2023,porsche,porsche/cayenne-coupe,exact_normalized,40atturbocoupe,no
3a0c161772d2,870,ContactCars,Porsche,Taycan,Taycan Turbo S,2023,porsche,porsche/taycan,exact_normalized,taycanturbos,no
fee09459e172,871,ContactCars,Porsche,911 Turbo,3.8 A/T,2023,porsche,porsche/911-turbo,exact_normalized,38at,no
59f068a2a8c5,872,ContactCars,Porsche,911 Turbo,3.8 A/T Cabriolet,2023,porsche,porsche/911-turbo,exact_normalized,38atcabriolet,no
4c6ee7554777,873,ContactCars,Porsche,911 Turbo,3.8 A/T S,2023,porsche,porsche/911-turbo,exact_normalized,38ats,no
21ec8290f75a,874,ContactCars,Porsche,Panamera,4.0 A/T Panamera Turbo S,2023,porsche,porsche/panamera,exact_normalized,40atpanameraturbos,no
cfec450d809f,875,ContactCars,Porsche,911 Turbo,3.8 A/T S Cabriolet,2023,porsche,porsche/911-turbo,exact_normalized,38atscabriolet,no
a713e81978c0,876,ContactCars,Porsche,718 Cayman GTS,Other Trims,2024,porsche,porsche/718-cayman-gts,exact_normalized,othertrims,no
0739227894bb,877,Hatla2ee,Smart,1,A/T / Pure+,2025,smart,smart/1,exact_normalized,atpure,no
35a3b75ab339,878,Hatla2ee,Smart,1,A/T / Pro+,2025,smart,smart/1,exact_normalized,atpro,no
149c7169db7f,879,Hatla2ee,Smart,1,A/T / Premium,2025,smart,smart/1,exact_normalized,atpremium,no
f133415ebfcc,880,Hatla2ee,Smart,1,A/T / BRABUS,2025,smart,smart/1,exact_normalized,atbrabus,no
ed9521f0fdcd,881,ContactCars,Smart,Hashtag 1,Pure+,2025,smart,smart/hashtag-1,exact_normalized,pure,no
e5ef5afd9dcd,882,ContactCars,Smart,Hashtag 1,Pro+,2025,smart,smart/hashtag-1,exact_normalized,pro,no
5b52d57e1497,883,ContactCars,Smart,Hashtag 1,Premium,2025,smart,smart/hashtag-1,exact_normalized,premium,no
458d3275f2c5,884,ContactCars,Smart,Hashtag 1,Brabus,2025,smart,smart/hashtag-1,exact_normalized,brabus,no
0f971eb0ba4b,885,Hatla2ee,Smart,3,A/T / Pro+,2025,smart,smart/3,exact_normalized,atpro,no
a98e609490bb,886,Hatla2ee,Smart,3,A/T / Premium,2025,smart,smart/3,exact_normalized,atpremium,no
a61784f99d25,887,Hatla2ee,Smart,3,A/T / BRABUS,2025,smart,smart/3,exact_normalized,atbrabus,no
501ced25bda5,888,ContactCars,Smart,Hashtag 3,Pro+,2025,smart,smart/hashtag-3,exact_normalized,pro,no
3a7884b5ca37,889,ContactCars,Smart,Hashtag 3,Premium,2025,smart,smart/hashtag-3,exact_normalized,premium,no
3bf2070a7960,890,ContactCars,Smart,Hashtag 3,Brabus,2025,smart,smart/hashtag-3,exact_normalized,brabus,no
932d191af866,891,Hatla2ee,Smart,5,A/T / Pro+,2026,smart,smart/5,exact_normalized,atpro,no
447f45ca8637,892,Hatla2ee,Smart,5,A/T / Premium,2026,smart,smart/5,exact_normalized,atpremium,no
6454eb909a21,893,Hatla2ee,Smart,5,A/T / BRABUS,2026,smart,smart/5,exact_normalized,atbrabus,no
4927eb4e42ae,894,Hatla2ee,Exeed,LX,A/T / Luxury,2027,exeed,exeed/lx,exact_normalized,atluxury,no
89d6b3050a8e,895,ContactCars,Exeed,LX,Comfort,2026,exeed,exeed/lx,exact_normalized,comfort,no
232eefc5b115,896,ContactCars,Exeed,LX,Luxury,2026,exeed,exeed/lx,exact_normalized,luxury,no
1ba599950669,897,Hatla2ee,Exeed,ES,A/T / Comfort,2027,exeed,exeed/es,exact_normalized,atcomfort,no
5ff40e7e8baf,898,Hatla2ee,Exeed,ES,A/T / Flagship,2027,exeed,exeed/es,exact_normalized,atflagship,no
385ffc28a09f,899,ContactCars,Exeed,ES,Comfort,2026,exeed,exeed/es,exact_normalized,comfort,no
9d961c81367c,900,ContactCars,Exeed,ES,Flagship,2026,exeed,exeed/es,exact_normalized,flagship,no
78d1a71d41d6,901,Hatla2ee,Exeed,RX,Automatic,2027,exeed,exeed/rx,exact_normalized,automatic,no
494131ea7b01,902,Hatla2ee,Exeed,RX,A/T / Flagship,2027,exeed,exeed/rx,exact_normalized,atflagship,no
85461a26e291,903,ContactCars,Exeed,RX,Luxury (Green & Blue paint),2025,exeed,exeed/rx,exact_normalized,luxurygreenbluepaint,no
d507da2e93f4,904,ContactCars,Exeed,RX,Luxury,2025,exeed,exeed/rx,exact_normalized,luxury,no
b2bcf0106e2e,905,ContactCars,Exeed,RX,Flagship (Green and blue paint),2025,exeed,exeed/rx,exact_normalized,flagshipgreenandbluepaint,no
b1205f735c54,906,ContactCars,Exeed,RX,Flagship,2025,exeed,exeed/rx,exact_normalized,flagship,no
95a93a4adc15,907,Hatla2ee,Exeed,ET,A/T / Luxury,2027,exeed,exeed/et,exact_normalized,atluxury,no
6562c79822e6,908,Hatla2ee,Exeed,ET,A/T / Flagship,2027,exeed,exeed/et,exact_normalized,atflagship,no
04753a0135a4,909,ContactCars,Exeed,ET,Luxury,2026,exeed,exeed/et,exact_normalized,luxury,no
c28841a6a886,910,ContactCars,Exeed,ET,Flagship,2026,exeed,exeed/et,exact_normalized,flagship,no
b3c25390d213,911,Hatla2ee,Exeed,VX,A/T / Luxury,2027,exeed,exeed/vx,exact_normalized,atluxury,no
994eea8e9dfb,912,Hatla2ee,Exeed,VX,A/T / flagship,2027,exeed,exeed/vx,exact_normalized,atflagship,no
98969dd4795e,913,ContactCars,Exeed,VX,Luxury,2025,exeed,exeed/vx,exact_normalized,luxury,no
e4b60ebdb022,914,ContactCars,Exeed,VX,Flagship,2025,exeed,exeed/vx,exact_normalized,flagship,no
1dd26c99fee8,915,Hatla2ee,Lynk & Co,06,A/T / Core Plus,2025,lynk-co,lynk-co/06,exact_normalized,atcoreplus,no
e475f57d3862,916,Hatla2ee,Lynk & Co,06,A/T / Hyper Pro,2025,lynk-co,lynk-co/06,exact_normalized,athyperpro,no
1aa3cc2375fa,917,Hatla2ee,Lynk & Co,06,A/T / Hyper Halo,2025,lynk-co,lynk-co/06,exact_normalized,athyperhalo,no
3a5cf9b7decd,918,Hatla2ee,Lynk & Co,03,A/T / Plus,2026,lynk-co,lynk-co/03,exact_normalized,atplus,no
9dca45abd428,919,Hatla2ee,Lynk & Co,03,A/T / Pro,2026,lynk-co,lynk-co/03,exact_normalized,atpro,no
9179aebbdb4f,920,Hatla2ee,Lynk & Co,02,A/T / Halo,2026,lynk-co,lynk-co/02,exact_normalized,athalo,no
111f4271639a,921,Hatla2ee,Lynk & Co,08,A/T / Core,2026,lynk-co,lynk-co/08,exact_normalized,atcore,no
2b1d5d3966f5,922,Hatla2ee,Lynk & Co,08,A/T / More,2026,lynk-co,lynk-co/08,exact_normalized,atmore,no
ca2fc89d66e6,923,Hatla2ee,Lynk & Co,900,A/T / Ultra,2026,lynk-co,lynk-co/900,exact_normalized,atultra,no
d7bc3265bcaa,924,Hatla2ee,Genesis,GV60,A/T / Dynamic,2026,genesis,genesis/gv60,exact_normalized,atdynamic,no
70e3e42ba3da,925,Hatla2ee,Genesis,GV60,A/T / Advanced,2026,genesis,genesis/gv60,exact_normalized,atadvanced,no
9d9353e9a930,926,Hatla2ee,Genesis,GV60,A/T / Performance,2026,genesis,genesis/gv60,exact_normalized,atperformance,no
5d57869a87ea,927,ContactCars,Genesis,GV60,Dynamic,2025,genesis,genesis/gv60,exact_normalized,dynamic,no
659d3c4bb341,928,ContactCars,Genesis,GV60,Advanced,2025,genesis,genesis/gv60,exact_normalized,advanced,no
fc5bfe479952,929,ContactCars,Genesis,GV60,Performance,2025,genesis,genesis/gv60,exact_normalized,performance,no
e0ce1431e152,930,Hatla2ee,Genesis,G80,A/T / Dynamic,2026,genesis,genesis/g80,exact_normalized,atdynamic,no
b484e38a2a93,931,Hatla2ee,Genesis,G80,A/T / Advanced,2026,genesis,genesis/g80,exact_normalized,atadvanced,no
9acd210de32f,932,Hatla2ee,Genesis,G80,A/T / Performance,2026,genesis,genesis/g80,exact_normalized,atperformance,no
f06c986e8042,933,ContactCars,Genesis,Electrified G80,Dynamic,2025,genesis,genesis/electrified-g80,exact_normalized,dynamic,no
332567147c1d,934,ContactCars,Genesis,Electrified G80,Advanced,2025,genesis,genesis/electrified-g80,exact_normalized,advanced,no
a2a2afd3b7bd,935,ContactCars,Genesis,Electrified G80,Performance,2025,genesis,genesis/electrified-g80,exact_normalized,performance,no
e3983978945a,936,Hatla2ee,Genesis,GV70,A/T / Dynamic,2026,genesis,genesis/gv70,exact_normalized,atdynamic,no
035f2e5eca8d,937,Hatla2ee,Genesis,GV70,A/T / Advanced,2026,genesis,genesis/gv70,exact_normalized,atadvanced,no
315b41b40a6b,938,ContactCars,Genesis,GV70,Dynamic,2025,genesis,genesis/gv70,exact_normalized,dynamic,no
96bc32e5b1e8,939,ContactCars,Genesis,GV70,Advanced,2025,genesis,genesis/gv70,exact_normalized,advanced,no
abb3bc5d5bfe,940,ContactCars,Genesis,GV70,Other Trims,2025,genesis,genesis/gv70,exact_normalized,othertrims,no
69c57a1cb63c,941,Hatla2ee,IM,IM 5,A/T / Ultra Efficiency,2026,im,im/im-5,exact_normalized,atultraefficiency,no
2c318d256bcb,942,Hatla2ee,IM,IM 5,A/T / Ultra Range,2026,im,im/im-5,exact_normalized,atultrarange,no
8ed4682898e7,943,Hatla2ee,IM,IM 5,A/T / Ultra Performance,2026,im,im/im-5,exact_normalized,atultraperformance,no
cf1411fdc49f,944,Hatla2ee,IM,IM 6,A/T / Ultra Efficiency,2026,im,im/im-6,exact_normalized,atultraefficiency,no
3c00c11189e6,945,Hatla2ee,IM,IM 6,A/T / Ultra Range,2026,im,im/im-6,exact_normalized,atultrarange,no
10ae23124d5d,946,Hatla2ee,IM,LS7,A/T / Ultra Performance,2026,im,im/ls7,exact_normalized,atultraperformance,no
de9ef3ed26ed,947,Hatla2ee,IM,LS9,A/T / Ultra,2027,im,im/ls9,exact_normalized,atultra,no
3485b59f62a8,948,Hatla2ee,IM,LS9,A/T / Opulent,2027,im,im/ls9,exact_normalized,atopulent,no
0e701af821bb,949,Hatla2ee,Alfa Romeo,Tonale,A/T / TI,2025,alfa-romeo,alfa-romeo/tonale,exact_normalized,atti,no
2004a6999713,950,Hatla2ee,Alfa Romeo,Tonale,A/T / Veloce,2025,alfa-romeo,alfa-romeo/tonale,exact_normalized,atveloce,no
65404916bf37,951,ContactCars,Alfa Romeo,Tonale,Sprint,2025,alfa-romeo,alfa-romeo/tonale,exact_normalized,sprint,no
b0fe62b0e88c,952,ContactCars,Alfa Romeo,Tonale,Veloce,2025,alfa-romeo,alfa-romeo/tonale,exact_normalized,veloce,no
c9df09fb7f24,953,ContactCars,Alfa Romeo,Tonale,Other Trims,2025,alfa-romeo,alfa-romeo/tonale,exact_normalized,othertrims,no
5021fd600819,954,Hatla2ee,Alfa Romeo,Giulia,AT / sprint,2025,alfa-romeo,alfa-romeo/giulia,exact_normalized,atsprint,no
4f4e0e9f3160,955,Hatla2ee,Alfa Romeo,Giulia,A/T / Veloce,2025,alfa-romeo,alfa-romeo/giulia,exact_normalized,atveloce,no
e867dc05da46,956,ContactCars,Alfa Romeo,Giulia,Sprint,2025,alfa-romeo,alfa-romeo/giulia,exact_normalized,sprint,no
21ecb31d555a,957,ContactCars,Alfa Romeo,Giulia,Veloce,2025,alfa-romeo,alfa-romeo/giulia,exact_normalized,veloce,no
da6ff2772740,958,Hatla2ee,Alfa Romeo,Stelvio,A/T / Sprint,2026,alfa-romeo,alfa-romeo/stelvio,exact_normalized,atsprint,no
77b27c501048,959,Hatla2ee,Alfa Romeo,Stelvio,A/T / Veloce,2026,alfa-romeo,alfa-romeo/stelvio,exact_normalized,atveloce,no
f7f219f1cef8,960,Hatla2ee,Alfa Romeo,Stelvio,A/T / Sprint,2025,alfa-romeo,alfa-romeo/stelvio,exact_normalized,atsprint,no
ece186bab9df,961,Hatla2ee,Alfa Romeo,Stelvio,A/T / Veloce,2025,alfa-romeo,alfa-romeo/stelvio,exact_normalized,atveloce,no
a315a4e42329,962,ContactCars,Alfa Romeo,Stelvio,Sprint,2025,alfa-romeo,alfa-romeo/stelvio,exact_normalized,sprint,no
de0493163625,963,ContactCars,Alfa Romeo,Stelvio,Veloce,2025,alfa-romeo,alfa-romeo/stelvio,exact_normalized,veloce,no
b41db2310af0,964,Hatla2ee,Arcfox,T1,A/T / Pro,2026,arcfox,arcfox/t1,exact_normalized,atpro,no
37a3c5cb4796,965,Hatla2ee,Arcfox,T1,A/T / Plus,2026,arcfox,arcfox/t1,exact_normalized,atplus,no
47215112ff52,966,ContactCars,Arcfox,T1,Pro,2026,arcfox,arcfox/t1,exact_normalized,pro,no
1e7740ea9a58,967,ContactCars,Arcfox,T1,Plus,2026,arcfox,arcfox/t1,exact_normalized,plus,no
95b804ad78a6,968,Hatla2ee,Arcfox,Kaola S,A/T / Air,2026,arcfox,arcfox/kaola-s,exact_normalized,atair,no
dd45f9b3173a,969,Hatla2ee,Arcfox,Kaola S,A/T / Pro,2026,arcfox,arcfox/kaola-s,exact_normalized,atpro,no
712eb230b7b5,970,ContactCars,Arcfox,KOALA S,Air,2026,arcfox,arcfox/koala-s,exact_normalized,air,no
07fd89d6f06f,971,ContactCars,Arcfox,KOALA S,Pro,2026,arcfox,arcfox/koala-s,exact_normalized,pro,no
c56d3d0fba06,972,Hatla2ee,Arcfox,Alpha S5,A/T / Air,2026,arcfox,arcfox/alpha-s5,exact_normalized,atair,no
4fff2c67489e,973,Hatla2ee,Arcfox,Alpha S5,A/T / Pro,2026,arcfox,arcfox/alpha-s5,exact_normalized,atpro,no
eac8aeb8439b,974,ContactCars,Arcfox,Alpha S5,Air,2026,arcfox,arcfox/alpha-s5,exact_normalized,air,no
082291351a91,975,ContactCars,Arcfox,Alpha S5,Pro,2026,arcfox,arcfox/alpha-s5,exact_normalized,pro,no
5c67055de2ca,976,Hatla2ee,Arcfox,Alpha T5,A/T / Air,2026,arcfox,arcfox/alpha-t5,exact_normalized,atair,no
a798c5206643,977,Hatla2ee,Arcfox,Alpha T5,A/T / Pro,2026,arcfox,arcfox/alpha-t5,exact_normalized,atpro,no
8567a5164d66,978,ContactCars,Arcfox,Alpha T5,Air,2026,arcfox,arcfox/alpha-t5,exact_normalized,air,no
e148928bba26,979,ContactCars,Arcfox,Alpha T5,Pro,2026,arcfox,arcfox/alpha-t5,exact_normalized,pro,no
40c0708b73c9,980,Hatla2ee,Avatr,07,A/T / Luxury,2027,avatr,avatr/07,exact_normalized,atluxury,no
6d32410ccead,981,Hatla2ee,Avatr,07,A/T / Premium,2027,avatr,avatr/07,exact_normalized,atpremium,no
d4edda6e7136,982,Hatla2ee,Avatr,07,AT / Premium Vision,2027,avatr,avatr/07,exact_normalized,atpremiumvision,no
cf99bce13c42,983,ContactCars,Avatr,07,Other Trims,2025,avatr,avatr/07,exact_normalized,othertrims,no
a2abac3ddf43,984,Hatla2ee,Avatr,11,A/T / Luxury,2026,avatr,avatr/11,exact_normalized,atluxury,no
326fb8a89670,985,Hatla2ee,Avatr,11,A/T / Performance,2026,avatr,avatr/11,exact_normalized,atperformance,no
146df11c7fb6,986,Hatla2ee,Avatr,11,A/T / Premium,2026,avatr,avatr/11,exact_normalized,atpremium,no
4bee0dd99988,987,ContactCars,Avatr,11,RWD 5 Seats,2026,avatr,avatr/11,exact_normalized,rwd5seats,no
137b9ddaf9fc,988,ContactCars,Avatr,11,AWD 5 seats,2026,avatr,avatr/11,exact_normalized,awd5seats,no
035059b2bc9b,989,ContactCars,Avatr,11,AWD 4 seats,2026,avatr,avatr/11,exact_normalized,awd4seats,no
773a4ac4a681,990,Hatla2ee,Avatr,12,A/T / Luxury,2026,avatr,avatr/12,exact_normalized,atluxury,no
8f3510aa4d8e,991,Hatla2ee,Avatr,12,A/T / GT,2026,avatr,avatr/12,exact_normalized,atgt,no
7687f4a3ff3f,992,ContactCars,Avatr,12,Luxury AWD 5 seats,2026,avatr,avatr/12,exact_normalized,luxuryawd5seats,no
831e218d6cc7,993,ContactCars,Avatr,12,GT AWD 5 seats,2026,avatr,avatr/12,exact_normalized,gtawd5seats,no
e10266e36d09,994,ContactCars,Avatr,12,Other Trims,2026,avatr,avatr/12,exact_normalized,othertrims,no
674d77eb1dce,995,Hatla2ee,Citroën,C3 Aircross,A/T / Plus,2027,citroen,citroen/c3-aircross,exact_normalized,atplus,no
36371390cd7d,996,ContactCars,Citroën,C3,Shine,2025,citroen,citroen/c3,exact_normalized,shine,no
13df8bbfc53c,997,Hatla2ee,Citroën,C4X,A/T / Feel,2026,citroen,citroen/c4-x,exact_normalized,atfeel,no
eac764767d01,998,Hatla2ee,Citroën,C4X,A/T / Shine,2026,citroen,citroen/c4-x,exact_normalized,atshine,no
d4faf01c6395,999,ContactCars,Citroën,C4 X,Feel,2026,citroen,citroen/c4-x,exact_normalized,feel,no
59561ff0228e,1000,ContactCars,Citroën,C4 X,Shine,2026,citroen,citroen/c4-x,exact_normalized,shine,no
91855d833923,1001,ContactCars,Citroën,C4 X,Other Trims,2024,citroen,citroen/c4-x,exact_normalized,othertrims,no
2570579a1f03,1002,Hatla2ee,Citroën,C4,A/T / Shine Two Tone,2027,citroen,citroen/c4,exact_normalized,atshinetwotone,no
2a093fd192f5,1003,ContactCars,Citroën,C4 Facelift,Shine,2026,citroen,citroen/c4-facelift,exact_normalized,shine,no
2c6b4fea9b04,1004,ContactCars,Citroën,C4,Shine Two Tone,2026,citroen,citroen/c4,exact_normalized,shinetwotone,no
029874ec56ac,1005,Hatla2ee,Citroën,C5 Aircross,A/T / Advanced,2027,citroen,citroen/c5-aircross,exact_normalized,atadvanced,no
9dc1fce0ce39,1006,Hatla2ee,Citroën,C5 Aircross,A/T / Ultimate,2027,citroen,citroen/c5-aircross,exact_normalized,atultimate,no
c91e4598a1f7,1007,Hatla2ee,Citroën,C5 Aircross,A/T / Shine Entry,2026,citroen,citroen/c5-aircross,exact_normalized,atshineentry,no
11b2ee0248f8,1008,Hatla2ee,Citroën,C5 Aircross,A/T / Shine,2026,citroen,citroen/c5-aircross,exact_normalized,atshine,no
470763350b77,1009,ContactCars,Citroën,C5 Aircross,Shine Entry,2026,citroen,citroen/c5-aircross,exact_normalized,shineentry,no
3a8c505bced5,1010,ContactCars,Citroën,C5 Aircross,Shine,2026,citroen,citroen/c5-aircross,exact_normalized,shine,no
dcb29e6807f3,1011,ContactCars,Citroën,C5 Aircross,Other Trims,2025,citroen,citroen/c5-aircross,exact_normalized,othertrims,no
3bc16a2fb9f4,1012,ContactCars,Citroën,C5,Other Trims,2026,citroen,citroen/c5,exact_normalized,othertrims,no
958b0222c333,1013,Hatla2ee,Dongfeng,Box,330,2026,dongfeng,dongfeng/box,exact_normalized,330,no
58ef6abc88e2,1014,Hatla2ee,Dongfeng,Box,430,2026,dongfeng,dongfeng/box,exact_normalized,430,no
f368948cac1f,1015,Hatla2ee,Dongfeng,Mage,A/T / Highline,2026,dongfeng,dongfeng/mage,exact_normalized,athighline,no
0ee3622f9e3b,1016,Hatla2ee,Dongfeng,Mage,A/T / Signature,2026,dongfeng,dongfeng/mage,exact_normalized,atsignature,no
ccded371a9f6,1017,Hatla2ee,Dongfeng,Shine,A/T / Advance,2026,dongfeng,dongfeng/shine,exact_normalized,atadvance,no
6c42affcce02,1018,Hatla2ee,Dongfeng,Shine,A/T / Sport,2026,dongfeng,dongfeng/shine,exact_normalized,atsport,no
f7d7ce07579f,1019,Hatla2ee,Dongfeng,007,A/T / (REEV),2026,dongfeng,dongfeng/007,exact_normalized,atreev,no
a8b6f4da2251,1020,Hatla2ee,Dongfeng,008,A/T / Luxury,2026,dongfeng,dongfeng/008,exact_normalized,atluxury,no
9e4a32503257,1021,ContactCars,Dongfeng,Aeolus e70 pro,E70 pro,2023,dongfeng,dongfeng/aeolus-e70-pro,exact_normalized,e70pro,no
46b066caf4d9,1022,ContactCars,Dongfeng,Aeolus A30,1.5 A/T SHINE -Limited Edition,2024,dongfeng,dongfeng/aeolus-a30,exact_normalized,15atshinelimitededition,no
184f4c37b570,1023,ContactCars,Dongfeng,HUGE-Hybrid,1.5 A/T Hybrid,2024,dongfeng,dongfeng/huge-hybrid,exact_normalized,15athybrid,no
06701a14dd4f,1024,ContactCars,Dongfeng,HUGE-Hybrid,1.5 A/T Hybrid Special Color,2024,dongfeng,dongfeng/huge-hybrid,exact_normalized,15athybridspecialcolor,no
b21976b0defd,1025,Hatla2ee,Mini,Cooper,A/T / C - Classic,2027,mini,mini/cooper,exact_normalized,atcclassic,no
f638eafe8bb8,1026,Hatla2ee,Mini,Cooper,A/T / C- JCW,2027,mini,mini/cooper,exact_normalized,atcjcw,no
55c487a2f1b2,1027,Hatla2ee,Mini,Cooper,A/T / S - JWC,2027,mini,mini/cooper,exact_normalized,atsjwc,no
34208332ca0a,1028,Hatla2ee,Mini,Cooper,A/T / JCW Convertible,2027,mini,mini/cooper,exact_normalized,atjcwconvertible,no
d729c2f067ba,1029,ContactCars,Mini,Cooper,C - Classic,2025,mini,mini/cooper,exact_normalized,cclassic,no
59416160b62f,1030,ContactCars,Mini,Cooper,C - JCW,2025,mini,mini/cooper,exact_normalized,cjcw,no
0bbdb32e8b4e,1031,ContactCars,Mini,Cooper,S - JCW,2025,mini,mini/cooper,exact_normalized,sjcw,no
0b48fc788b25,1032,ContactCars,Mini,Cooper,Original,2023,mini,mini/cooper,exact_normalized,original,no
387a786636f3,1033,ContactCars,Mini,Cooper,Resolute (Special edition),2023,mini,mini/cooper,exact_normalized,resolutespecialedition,no
a6e543bfd44d,1034,ContactCars,Mini,Cooper,Resolute (Special edition),2024,mini,mini/cooper,exact_normalized,resolutespecialedition,no
e079b2e23e44,1035,ContactCars,Mini,Cooper,Iconic,2024,mini,mini/cooper,exact_normalized,iconic,no
ac0af2bbe4be,1036,ContactCars,Mini,Cooper,Other Trims,2023,mini,mini/cooper,exact_normalized,othertrims,no
15e534617c8c,1037,Hatla2ee,Mini,Countryman,A/T / C,2027,mini,mini/countryman,exact_normalized,atc,no
bbd662863aec,1038,Hatla2ee,Mini,Countryman,A/T / E-Favoured,2027,mini,mini/countryman,exact_normalized,atefavoured,no
8ae31400b46f,1039,Hatla2ee,Mini,Countryman,A/T / E-JWC,2027,mini,mini/countryman,exact_normalized,atejwc,no
d06a7db5ce65,1040,Hatla2ee,Mini,Countryman,A/T / JCW ALL 4,2027,mini,mini/countryman,exact_normalized,atjcwall4,no
505b0f508a8c,1041,ContactCars,Mini,Countryman,C - Classic,2024,mini,mini/countryman,exact_normalized,cclassic,no
a8882c689ec2,1042,ContactCars,Mini,Countryman,C - Classic,2025,mini,mini/countryman,exact_normalized,cclassic,no
e48ce20a7890,1043,ContactCars,Mini,Countryman,C - Favoured,2024,mini,mini/countryman,exact_normalized,cfavoured,no
0cfbf087ad4b,1044,ContactCars,Mini,Countryman,C - Favoured,2025,mini,mini/countryman,exact_normalized,cfavoured,no
1b5823eef5f6,1045,ContactCars,Mini,Countryman,C - JCW,2024,mini,mini/countryman,exact_normalized,cjcw,no
05767545a108,1046,ContactCars,Mini,Countryman,JWC,2025,mini,mini/countryman,exact_normalized,jwc,no
fad1eb00a6b7,1047,ContactCars,Mini,Countryman,S ALL4 - JCW,2024,mini,mini/countryman,exact_normalized,sall4jcw,no
275d366c5092,1048,ContactCars,Mini,Countryman,S ALL4 - JWC,2025,mini,mini/countryman,exact_normalized,sall4jwc,no
31740a8d5e09,1049,Hatla2ee,Soueast,S 05,A/T / Highline,2027,soueast,soueast/s-05,exact_normalized,athighline,no
9e77dc20eb1e,1050,Hatla2ee,Soueast,S 06,A/T / Highline,2027,soueast,soueast/s-06,exact_normalized,athighline,no
b62f1486f4f7,1051,Hatla2ee,Soueast,S 06,A/T / Premium,2027,soueast,soueast/s-06,exact_normalized,atpremium,no
